point_id,x1,x2,y
0,0.023643249400513433,0.9009273926518706,0.9797782988009389
1,-0.7116807745607325,0.8972988942744877,-1.494019200489907
2,-0.3763370959790291,-0.1533471020548487,-1.8507189783244853
3,0.6554051876408835,-0.18160172726167745,-1.3589657798219739
4,0.09918737534611899,-0.9448817735138633,1.4855093785296305
5,0.5070262173496132,0.07628662643855644,2.705811906121702
6,-0.34053656700181567,0.5768574068568086,-1.3400551627087647
7,-0.39361034141671003,-0.09300422103869699,-0.6632037642330718
8,-0.7319166055056705,-0.19377402710574154,-0.85924096813459
9,-0.5930895186477008,-0.475373319116301,-2.111064807778208
10,0.5007293452601052,-0.43918248402792015,1.9678882557029764
11,-0.029618051136729884,0.9614743996024773,0.24126515401633153
12,0.9233143873275735,0.4495798815470673,0.6622097963972148
13,0.08245371109486843,-0.44621759190925836,-0.7705163370467984
14,-0.6786959824497463,0.9398508264322651,-0.5724034359887116
15,0.03213717109575742,-0.7682687750584594,-0.5359595241263164
16,0.24697951107500082,0.553366228684596,2.089422303722391
17,0.22600660210608092,0.8345954095818053,1.111357425029855
18,-0.9208142466715943,0.057178526520043294,-0.2335065613859059
19,-0.08132823422919255,-0.8753008417002488,-1.859457759116252
20,0.2826563382787499,0.7052656769613135,2.6555073342979734
21,0.18588203620856802,-0.4798051045255536,0.5821847761092808
22,0.6797630420628176,0.01899176304301875,1.6018757890963835
23,0.021777768933066044,0.5060604154043558,0.8933733546748945
24,-0.7041559284300869,0.639253438238554,-2.0546437424107844
25,0.3665738120065143,0.5741938831096021,2.7119250997201028
26,-0.6167674819597295,0.60472832226906,0.8490407306817631
27,-0.6173521478855994,-0.8368947652729746,-3.2527989900532903
28,0.7104539485741403,0.7225669923553368,0.34921816268055395
29,0.753074192833161,-0.05618056128241955,-0.5432400590704224
30,-0.45190322277256345,-0.9858163427936675,-1.017863787379762
31,0.29144179114989566,0.4398187670173861,1.7194367055225073
32,0.6711384330005483,-0.4362443452709157,1.808624951796682
33,-0.5695636656740528,0.2786627601331757,-0.6309476395694511
34,0.6101096662900194,0.9273417456899418,2.702915958167149
35,-0.698950339157645,-0.03557522360132692,-0.921725477180239
36,0.789431724392347,-0.15456618610912543,0.5333734219249303
37,0.1790041241680962,-0.9510186450132736,0.8279214510496669
38,0.34691977430587784,0.838177239267645,1.0136275883762769
39,0.6536506591134421,0.7710405334198935,1.8281410520168122
40,0.3207107610410467,-0.5088954655136448,0.9954765365525969
41,0.5370339977925087,-0.576650514784979,2.6139336247277036
42,0.6625496693289223,-0.8745641548584635,-0.5496695943861613
43,0.6509756267871116,-0.6709854670517974,-0.5831683804879022
44,-0.2497060070067163,-0.3665236668860714,-1.809889347134932
