point_id,x1,x2,y
0,0.02738373506287295,0.5450779210754924,1.6498345361023616
1,-0.1505166352908145,0.5897060755833838,-0.07770710785772297
2,0.616848949617177,0.38383640723185897,1.483797484390097
3,0.5719795352085124,0.8695226694570786,2.507854525425492
4,-0.05100927948989997,-0.09407852991772492,-1.6321002899505879
5,0.5260683541538291,-0.2464374005655281,1.8217306339363328
6,-0.448252829504878,0.571772369585182,-1.8914763904790322
7,-0.6314973794573577,-0.7375571826751239,-1.1731809539888087
8,0.22970793736077866,-0.4882943261511761,-0.3411190100567162
9,-0.30798605954919833,0.8429778556622682,-1.2321311775955512
10,0.35365957725480146,-0.440257728308038,1.6010880031892358
11,-0.3771897901322814,0.5770488249275658,-1.8462151453290523
12,-0.5989335973932421,0.6291934570643811,-0.8077523198571217
13,-0.8902648752717592,0.2888383352374533,0.8514023509541345
14,-0.4221350871485552,-0.6415426852985813,-1.355556282156722
15,-0.513376266474338,0.8029815746374755,-1.4606930616519254
16,-0.08566501338941701,0.1252766196035151,-0.3289971120169921
17,0.9664810222294564,0.34954434195326356,3.2153440307819197
18,0.07888303614389591,0.4911221041383309,0.18442767854038322
19,0.8324058444797267,-0.5298533299462389,1.1222401771625345
20,-0.9990763339298836,-0.11293225339839519,-0.4045508107772197
21,0.7779090164884248,0.8973478012325047,3.284020004372077
22,-0.20469181763211486,-0.36666272584904314,0.07643850760376525
23,0.8486803825072415,-0.7204039263044488,-0.5048278115417641
24,0.26326303822858055,-0.7351210220615354,-0.1972722413445796
25,-0.04059838274643912,-0.83767067508094,-1.0561714793349357
26,0.2388486990005887,-0.8445932246345202,0.13554801580511847
27,0.20298043017252287,0.5149256568649458,2.167211659794778
28,-0.9800325238083938,0.934267587683755,-2.948711906907779
29,-0.7197231807369877,-0.041864254101143805,-3.49765711270593
30,0.5930413926024325,0.6171577954345058,3.0597966524610714
31,-0.2131908058152947,0.3417929879769839,0.18500240211469454
32,0.5763409923676874,0.5379711910539329,0.13540196673215
33,-0.18598716513946845,0.40002738676333904,-0.8195172031819599
34,0.8471009336511968,-0.4378268898091715,1.2364576739454325
35,-0.1528663979384015,0.22416646710026011,0.35992802439924865
36,0.09247783894909034,-0.9823132444626363,0.8855518562111233
37,-0.5069540866663955,-0.42447636123485766,-3.166216521929173
38,0.8779211148925925,-0.5168759135025665,0.31811486199038774
39,-0.6232775460088629,-0.674434985137911,-2.5083647486860965
40,0.10633951897893179,-0.9362355863852971,-0.7653711033500428
41,-0.585708586175723,-0.7214763057597118,-3.2970122682521135
42,0.6570654347810714,0.025467687992897448,-0.6953658594018701
43,0.07248347571540381,0.4725638683691926,0.5609070076774495
44,-0.370964770700388,-0.4012823292149197,-1.1093779653755078
45,0.23685803230990166,-0.7063450660774979,-0.12956131396343118
46,-0.7102249313466207,0.21366918741766394,0.24926206461016198
47,-0.826657619613743,-0.6063011743966802,-0.04933456828755978
48,0.408156775599551,0.37001816070556726,2.200855408057553
49,0.8268029722965593,-0.04910021092402839,1.7825394014580804
50,0.5477099949919417,-0.39246800701698636,2.1779926523895083
51,0.3886886442799904,-0.14221416835375922,3.112593161233416
52,-0.4784209696648445,-0.4198990224087098,-1.8046118759961773
53,-0.7930036631897464,-0.10525966906683393,-0.25872143067920716
54,-0.45294003138447914,-0.6859667280103836,-0.27780785400358465
55,0.6789868746358907,0.645642282620273,2.086432428634207
56,0.9088923619279852,-0.6408951506657736,-0.9627547351410937
57,0.10071321563470503,-0.13692184663990048,0.13922753931925605
58,-0.5072818163309156,0.04031813836550335,-2.703131973742922
59,0.6396200620211783,-0.709368328584737,0.28043774970552393
60,0.31015754667117745,-0.6033322090622903,-0.0698517560984202
61,0.12886967545862693,-0.4752818757500279,0.06423229962496922
62,0.08178681170612201,-0.54633067409138,-0.7555702145033151
63,0.5936746067671705,0.7322982899375705,1.8589581704387212
64,-0.3238761241759891,-0.2624944421089186,-1.2460306714278035
65,0.6665298567172708,-0.2678539138243843,2.347549518358828
66,-0.2109324034182709,0.2669122064676015,-2.465456324503959
67,0.37188029637991904,0.8473651025746396,1.6105436715343637
68,-0.5090522186749042,-0.3846907157885535,-1.337693487883676
69,0.15825040364987042,0.6058781293378623,1.3972414522741976
70,0.6090089527740592,-0.9676083322081395,-1.1119349449564322
71,0.7325459441225846,-0.8928716235137357,-1.6348446685541278
72,-0.2516899775675392,0.6581681597128757,0.8433843035944945
73,-0.5039162160687001,-0.0173896756877574,-1.218174345948861
74,0.8160868048451035,0.3080692344043108,0.5279817489607487
75,0.39886892728946277,0.7304062735379544,3.0756371912844536
76,-0.3243405221804583,0.6380546633187529,-0.5455910962178019
77,0.5541698576608922,0.44454971537470755,3.3392864784683196
78,0.016336119323730136,-0.3749015790520107,0.6230399685378314
79,0.6574903150223956,0.06904529762154188,1.9550977638862819
80,0.531119118747942,0.4175121250275404,-0.017938902474727625
81,-0.005848990934616882,0.5187384785789801,-1.6835126841261812
82,-0.2697243778235314,0.912996660737164,-0.5259702746308332
83,-0.2765771397245331,0.377440767667625,-2.48849817973085
84,-0.3296909949626601,-0.9121204667667366,-2.606566088618061
85,-0.5541859638856135,-0.9434619638062809,-1.552772006727267
86,0.056353493664997645,0.6000933437491613,0.18676187703926383
87,0.8989832606617769,0.15450396749212025,0.3912505636289636
88,-0.36927369821017364,-0.3622519437526748,-2.463316675084817
89,-0.8910104739930189,0.6193495849587416,1.477297681694254
90,0.8224413249219777,-0.27444485974089416,2.589220653882832
91,-0.86257809385118,-0.5992116143118538,-1.0589928810306373
92,0.1288586394734319,0.39236490754620323,2.0415560711198646
93,-0.40438997868588245,-0.9039132346965963,-2.17747426946455
94,-0.846520298117543,0.4987377930715535,0.8926822199556534
95,-0.22529863674928685,-0.29138344419906637,-1.6748078180784556
96,-0.4898501575561238,-0.017425043841802657,-3.4949955905706975
97,-0.43551901792491776,-0.3243014239730435,-0.5807203259651128
98,0.6794133247482455,-0.3514721510368677,1.1160013930739232
99,-0.7182312437723226,0.050319404266785606,-1.700310104054221
100,-0.4941111439983856,0.47131335892331117,-3.4011641031912943
101,-0.4520597783818645,-0.6959693361630492,-1.4018514667232924
102,0.19595927506302635,0.017095666058603465,0.3506960880998625
103,0.030167820544106716,-0.08289878241238302,-0.9736806895939718
104,-0.48549503418333995,-0.9091339831775411,-2.585204885043932
105,0.20496491047643395,0.7797251243771022,2.111505026995949
106,-0.8256905260386425,-0.4568524329511723,-2.1378566600229685
107,-0.11492721601727629,0.20289387168424367,-0.9742051298608834
108,-0.050572865036452086,-0.7189682638396613,0.625760715836632
109,-0.7277458116724806,-0.18592565926162008,-0.675986738315742
110,0.15236816253039875,0.9543659588545861,1.589057655545144
111,-0.27071511789435565,0.05203176470287163,-2.5044044551799938
112,-0.9360888209263958,0.6047015604270936,0.0565423357034639
113,0.3152125964095467,0.1051128173455047,1.3543903619278057
114,-0.23934625733217985,0.6403704281838178,-0.6083106536627348
115,-0.8067276932481056,0.9960293026867952,-1.8869154592199495
116,-0.37883167077906577,-0.5101801673003565,-3.011705188834173
117,0.3524023916948693,0.8687091076911608,1.1400127858449172
118,-0.00967051713808198,0.9603479762957285,0.531046258324115
119,-0.6414275743865383,0.3922797076305873,-0.29139914962506286
120,-0.34124084333867133,-0.7097765457756287,-1.9940652988650707
121,0.8066852960645814,-0.3621306389480776,0.6701733082423486
122,0.4848356301378445,-0.8764862952645058,0.5562394354985537
123,0.3563461041987359,0.8232891241650959,2.072864814144205
124,0.6453428880254024,0.08066650846201151,0.7653263596402515
125,-0.28922457446479344,-0.3578848047773011,-2.091516047094851
126,-0.5430446501533077,0.6545899980590466,-1.0003434386501704
127,0.5951695251992637,-0.12832418263967704,3.1335775364435503
128,0.8710310258176639,0.5422364185416295,1.25341225859302
129,0.42364889145871665,-0.030541064614329594,-0.5811888171714916
130,0.27850882656971865,-0.37755836924956054,2.7179977431278664
131,0.484962940209676,0.024809467180981537,2.5751425053516557
132,0.736104598919016,-0.5571534945727834,-1.292911663833652
133,-0.7117945500761396,-0.45345586626752166,-1.4127990483987456
134,0.6559216813815287,0.5161247061773246,2.19595520115781
135,-0.3143995454199622,-0.2893696167883477,-0.20633964447291997
136,0.7421659790466526,0.3348065843667525,0.10972196373728127
137,0.5391320331718694,-0.1628621144018998,0.2105839997021901
138,-0.2909886520632303,-0.198624469033011,-1.3486715787928425
139,-0.7025663581170001,0.969571108514264,0.3766644019906946
140,0.5246894512972571,-0.6211439660644793,1.6655119868048498
141,0.2101564906932003,-0.043914505984565144,3.0938692185791723
142,0.2101113501367342,-0.8756823406134839,-1.7510597416929907
143,-0.039017598452967484,-0.755561982489291,-1.6904024762975587
144,0.8990076698515386,0.7989199650253485,-0.32568020898211847
145,-0.09563797430775733,-0.6156898831868813,-0.23530689455937281
146,0.8401444932214732,-0.020787817021704402,0.8139635929466602
147,0.05229216069558085,0.1832733382790659,0.023026888924469524
148,0.3499373508995691,0.9208079224015147,2.2263168201453194
149,-0.005491924459138486,0.0659104179937331,1.0602631285683943
150,0.7126586605160043,-0.19006825823765316,0.5972705511743379
151,0.09785289003642239,0.9968512681001576,2.0640500077337576
152,-0.9469605745473133,-0.9650252020035679,-2.1666865572116425
153,0.22888123156854268,0.4977027358994712,1.2693747889489708
154,-0.5968599872657052,0.8477470890496785,-2.3634528147762994
155,0.9539973163089828,-0.7292252534583972,-1.692330005833107
156,0.4516338022670605,-0.5747597764698211,-0.12217031235145437
157,0.42658825979460957,0.4031868870709827,0.7917282435207749
158,0.733287500516447,-0.8161403710666291,0.1893365841693142
159,-0.34468141752424497,0.4106740294410287,0.752956990782744
160,0.7470555085241459,0.42537815042311045,0.7406449543386762
161,-0.5791458465583132,0.9669551441097426,-1.2370375810541867
162,-0.7088692208975229,0.6564198197862925,-4.602926120433337
163,-0.9599230628822093,0.24948494589269066,1.4326287449164907
164,-0.7286773964069007,0.8529286375934142,-0.8018509712240541
165,0.5491779085902018,-0.2792940504844976,-1.127042874740618
166,0.978570526902437,-0.05437537759324962,-1.550616907148223
167,0.24025996808157513,-0.004953263910450589,1.2806525896515886
168,0.8858546713797291,0.06851065379954568,1.0695963923941378
169,-0.30725056408622886,0.5232780845505682,0.9019076695345217
170,-0.9314252536476637,0.5013469108665598,0.40275710602622594
171,0.984068977002202,-0.6751859145231043,2.579317230877801
172,0.7311084803278096,-0.6193937338883033,0.2364814555778081
173,0.956529942706811,0.614802146747564,0.8660045293432964
174,-0.19672181868331395,-0.3925886184423071,-0.5212161858143983
175,-0.3614924322675237,0.5787611867552953,-0.5966298849511061
176,-0.2542080660661328,-0.830862964486633,-2.1748616376949075
177,0.9829966676760344,-0.886952065085876,-0.31414479929790784
178,-0.7717171723570655,-0.7331800649267741,-1.3128759376370038
179,0.9919660416274596,0.16178004691501657,-1.0342498520610155
180,-0.7014099073851481,-0.8390259785457514,-2.3423734885189473
181,0.22706937367049496,-0.08003390165745627,1.3173797246140366
182,0.7525096114980077,0.19267592030333414,1.2335286318643564
183,-0.14164261374075715,-0.3762179794742331,-1.2061761154590112
184,0.041257207290204434,-0.8530856118716024,-1.2152986544737074
185,-0.43981761271678343,-0.027632733429143297,-3.039600375494584
186,0.8546710004014406,0.22998930219667013,1.625849561492439
187,-0.30368042508087734,-0.44692427108696897,0.8990236165061227
